date,o,h,l,c,symbol,tRange,bRange,direction,hammer,ema50,ema15,ch50,ch15,s15,pf,eo,endposition,c1_5
2017-01-03,978.0,1020.8,975.6,1012.3,PL1,45.2,34.3,1,0.1881,1012.3,1012.3,0.0,0.0,1,,0,,0
2017-01-04,1013.5,1025.6,1000.4,1017.9,PL1,25.2,4.4,1,0.3056,1015.156,1015.2867,2.744,2.6133,1,,0,,0
2017-01-05,1018.9,1052.0,1016.2,1043.6,PL1,35.8,24.7,1,0.2346,1025.0191,1026.0089,18.5809,17.5911,2,,0,,0
2017-01-06,1044.6,1046.8,1033.4,1043.8,PL1,13.4,0.8,0,0.2239,1029.9997,1031.3829,13.8003,12.4171,3,,0,,0
2017-01-09,1045.2,1058.0,1040.3,1053.0,PL1,17.7,7.8,1,0.2825,1034.975,1036.9304,18.025,16.0696,4,,0,,0
2017-01-10,1053.3,1057.4,1042.8,1054.7,PL1,14.6,1.4,1,0.1849,1038.5998,1040.9601,16.1002,13.7399,5,,0,,1
2017-01-11,1055.4,1058.6,1036.3,1047.4,PL1,22.3,8.0,0,0.5022,1040.0128,1042.2856,7.3872,5.1144,6,,0,,1
2017-01-12,1048.0,1066.4,1046.7,1052.2,PL1,19.7,4.2,1,0.7208,1041.7578,1044.1737,10.4422,8.0263,7,,0,,1
2017-01-13,1053.4,1062.6,1040.7,1059.3,PL1,21.9,5.9,1,0.1507,1044.033,1046.8774,15.267,12.4226,8,,0,,1
2017-01-17,1060.9,1069.5,1048.7,1051.5,PL1,20.8,9.4,0,0.8654,1044.9211,1047.6615,6.5789,3.8385,9,,0,,1
2017-01-18,1051.8,1055.1,1035.5,1038.8,PL1,19.6,13.0,0,0.8316,1044.2468,1046.2226,-5.4468,-7.4226,1,,0,,0
2017-01-19,1038.3,1042.5,1023.2,1034.0,PL1,19.3,4.3,0,0.4404,1043.1929,1044.3094,-9.1929,-10.3094,2,,0,,0
2017-01-20,1033.6,1055.9,1028.1,1055.1,PL1,27.8,21.5,1,0.0288,1044.3443,1045.9468,10.7557,9.1532,1,1,1,Long,0
2017-01-23,1054.0,1060.5,1048.8,1057.2,PL1,11.7,3.2,1,0.2821,1045.5199,1047.6099,11.6801,9.5901,2,,0,Long,0
2017-01-24,1056.8,1080.7,1054.4,1071.1,PL1,26.3,14.3,1,0.365,1047.7431,1051.0042,23.3569,20.0958,3,,0,Long,1
2017-01-25,1072.1,1076.2,1047.8,1055.1,PL1,28.4,17.0,0,0.743,1048.3533,1051.5847,6.7467,3.5153,4,,0,Long,1
2017-01-26,1055.4,1063.0,1041.9,1052.6,PL1,21.1,2.8,0,0.4929,1048.6908,1051.7262,3.9092,0.8738,5,,0,Long,1
2017-01-27,1052.7,1060.5,1036.7,1060.3,PL1,23.8,7.6,1,0.0084,1049.5778,1052.9045,10.7222,7.3955,6,1,,Long,0
2017-01-30,1060.5,1067.1,1050.2,1064.9,PL1,16.9,4.4,1,0.1302,1050.7064,1054.5327,14.1936,10.3673,7,,0,Long,1
2017-01-31,1063.8,1074.8,1061.3,1070.7,PL1,13.5,6.9,1,0.3037,1052.1301,1056.7039,18.5699,13.9961,8,,0,Long,0
2017-02-01,1069.1,1075.9,1066.5,1073.3,PL1,9.4,4.2,1,0.2766,1053.5909,1058.9121,19.7091,14.3879,9,,0,Long,1
2017-02-02,1073.2,1087.0,1070.5,1074.7,PL1,16.5,1.5,1,0.7455,1055.0053,1060.996,19.6947,13.704,10,,0,Long,1
2017-02-03,1075.9,1079.6,1060.0,1078.4,PL1,19.6,2.5,1,0.0612,1056.5305,1063.2773,21.8695,15.1227,11,,0,Long,1
2017-02-06,1077.7,1090.6,1076.6,1089.9,PL1,14.0,12.2,1,0.05,1058.6508,1066.7458,31.2492,23.1542,12,,0,Long,1
2017-02-07,1090.0,1090.0,1078.2,1080.2,PL1,11.8,9.8,0,0.8305,1059.9876,1068.4895,20.2124,11.7105,13,,0,Long,1
2017-02-08,1081.2,1094.3,1077.5,1092.6,PL1,16.8,11.4,1,0.1012,1061.9655,1071.5999,30.6345,21.0001,14,,0,Long,1
2017-02-09,1091.6,1104.1,1088.2,1089.2,PL1,15.9,2.4,0,0.9371,1063.5826,1073.8614,25.6174,15.3386,15,,0,Long,1
2017-02-10,1089.4,1089.5,1065.1,1086.2,PL1,24.4,3.2,0,0.1352,1064.8991,1075.4413,21.3009,10.7587,16,,0,Long,1
2017-02-13,1084.0,1086.2,1067.5,1072.8,PL1,18.7,11.2,0,0.7166,1065.3503,1075.1041,7.4497,-2.3041,1,,0,Long,0
2017-02-14,1073.1,1083.9,1070.7,1075.7,PL1,13.2,2.6,1,0.6212,1065.9311,1075.18,9.7689,0.52,1,,0,Long,0
2017-02-15,1076.6,1086.5,1062.4,1086.1,PL1,24.1,9.5,1,0.0166,1067.0441,1076.5671,19.0559,9.5329,2,1,,Long,0
2017-02-16,1086.5,1093.7,1083.3,1087.5,PL1,10.4,1.0,1,0.5962,1068.1551,1077.953,19.3449,9.547,3,,0,Long,0
2017-02-17,1088.5,1091.1,1075.6,1078.3,PL1,15.5,10.2,0,0.8258,1068.6979,1077.9969,9.6021,0.3031,4,,0,Long,1
2017-02-21,1078.5,1080.8,1062.5,1077.7,PL1,18.3,0.8,0,0.1694,1069.1728,1077.9594,8.5272,-0.2594,1,,0,Long,1
2017-02-22,1077.9,1080.4,1070.5,1078.4,PL1,9.9,0.5,1,0.202,1069.6531,1078.015,8.7469,0.385,1,,0,Long,1
2017-02-23,1076.8,1092.6,1069.4,1084.2,PL1,23.2,7.4,1,0.3621,1070.4006,1078.7945,13.7994,5.4055,2,,0,Long,0
2017-02-24,1084.1,1104.0,1082.9,1103.5,PL1,21.1,19.4,1,0.0237,1072.0811,1081.9049,31.4189,21.5951,3,1,,Long,0
2017-02-27,1101.0,1119.8,1099.3,1103.7,PL1,20.5,2.7,1,0.7854,1073.6681,1084.6465,30.0319,19.0535,4,,0,Long,1
2017-02-28,1104.0,1110.9,1096.1,1098.8,PL1,14.8,5.2,0,0.8176,1074.9158,1086.4254,23.8842,12.3746,5,,0,Long,1
2017-03-01,1098.1,1102.2,1086.6,1091.0,PL1,15.6,7.1,0,0.7179,1075.7061,1087.0,15.2939,4.0,6,,0,Long,1
2017-03-02,1090.9,1092.5,1055.5,1061.2,PL1,37.0,29.7,0,0.8459,1075.0003,1083.7614,-13.8003,-22.5614,1,,0,Long,1
2017-03-03,1060.5,1073.0,1057.5,1073.0,PL1,15.5,12.5,1,0.0,1074.9039,1082.4113,-1.9039,-9.4113,2,,0,Long,0
2017-03-06,1073.3,1075.6,1049.7,1052.8,PL1,25.9,20.5,0,0.8803,1073.8481,1078.6979,-21.0481,-25.8979,3,,0,Long,0
2017-03-07,1052.6,1053.7,1032.4,1034.8,PL1,21.3,17.8,0,0.8873,1071.9987,1073.1953,-37.1987,-38.3953,4,,0,Long,0
2017-03-08,1034.3,1037.5,1018.6,1020.0,PL1,18.9,14.3,0,0.9259,1069.5558,1066.5295,-49.5558,-46.5295,5,,0,Long,0
2017-03-09,1021.0,1026.1,1007.3,1009.2,PL1,18.8,11.8,0,0.8989,1066.7422,1059.3479,-57.5422,-50.1479,6,,0,Long,0
2017-03-10,1009.5,1020.0,1007.5,1016.0,PL1,12.5,6.5,1,0.32,1064.3941,1053.9192,-48.3941,-37.9192,7,,0,Long,0
2017-03-13,1016.0,1021.2,1010.7,1012.8,PL1,10.5,3.2,0,0.8,1062.0233,1048.7708,-49.2233,-35.9708,8,,0,Long,0
2017-03-14,1012.5,1017.2,1008.7,1010.4,PL1,8.5,2.1,0,0.8,1059.667,1043.9675,-49.267,-33.5675,9,,0,Long,0
2017-03-15,1010.5,1028.0,1004.9,1027.0,PL1,23.1,16.5,1,0.0433,1058.1855,1041.8439,-31.1855,-14.8439,10,,0,Long,0
2017-03-16,1027.0,1045.8,1025.3,1030.2,PL1,20.5,3.2,1,0.761,1056.9241,1040.3868,-26.7241,-10.1868,11,,0,Long,1
2017-03-17,1030.8,1038.6,1025.6,1038.1,PL1,13.0,7.3,1,0.0385,1056.0805,1040.1007,-17.9805,-2.0007,12,,0,Long,1
2017-03-20,1039.8,1045.3,1034.1,1043.9,PL1,11.2,4.1,1,0.125,1055.5377,1040.576,-11.6377,3.324,1,,0,Long,1
2017-03-21,1043.6,1049.0,1032.1,1043.7,PL1,16.9,0.1,1,0.3136,1055.013,1040.9668,-11.313,2.7332,2,,0,Long,1
2017-03-22,1043.5,1046.5,1032.5,1036.7,PL1,14.0,6.8,0,0.7,1054.2054,1040.4331,-17.5054,-3.7331,1,,0,Long,1
2017-03-23,1036.0,1043.9,1029.1,1035.9,PL1,14.8,0.1,0,0.5405,1053.402,1039.8661,-17.502,-3.9661,2,,0,Long,1
2017-03-24,1034.8,1042.6,1030.0,1037.0,PL1,12.6,2.2,1,0.4444,1052.6855,1039.5077,-15.6855,-2.5077,3,,0,Long,0
2017-03-27,1040.2,1056.7,1039.5,1041.4,PL1,17.2,1.2,1,0.8895,1052.1948,1039.7443,-10.7948,1.6557,1,,0,Long,0
2017-03-28,1041.7,1043.4,1021.6,1027.3,PL1,21.8,14.4,0,0.7385,1051.1167,1038.1882,-23.8167,-10.8882,1,,0,Long,0
2017-03-29,1027.3,1029.1,1020.4,1026.9,PL1,8.7,0.4,0,0.2529,1050.0723,1036.7767,-23.1723,-9.8767,2,,0,Long,0
2017-03-30,1026.9,1032.4,1018.9,1020.8,PL1,13.5,6.1,0,0.8593,1048.8148,1034.779,-28.0148,-13.979,3,,0,Long,0
2017-03-31,1020.6,1022.9,1011.7,1021.9,PL1,11.2,1.3,1,0.0893,1047.6629,1033.1688,-25.7629,-11.2688,4,,0,Long,0
2017-04-03,1020.9,1029.6,1018.1,1028.7,PL1,11.5,7.8,1,0.0783,1046.8542,1032.61,-18.1542,-3.91,5,,0,Long,0
2017-04-04,1029.0,1037.1,1025.8,1032.9,PL1,11.3,3.9,1,0.3717,1046.2612,1032.6463,-13.3612,0.2537,1,,0,Long,1
