date,o,h,l,c,symbol,tRange,ema50,ema25,ema9,ema4,min6,e50streak_under,e50streak_over,decision_number,type1
2015-07-22,292.65,294.475,291.575,291.95,FC,2.9,296.8585,295.9506,293.7722,293.1655,291.95,18,0,,
2015-07-23,291.725,292.8,289.15,289.35,FC,3.65,296.5641,295.4428,292.8877,291.6393,289.35,19,0,,
2015-07-24,288.975,290.075,287.65,289.25,FC,2.425,296.2772,294.9665,292.1602,290.6836,289.25,20,0,,
2015-07-27,289.375,290.05,287.8,288.325,FC,2.25,295.9654,294.4556,291.3932,289.7401,288.325,21,0,,
2015-07-28,288.35,291.75,288.175,290.825,FC,3.575,295.7638,294.1763,291.2795,290.1741,288.325,22,0,,
2015-07-29,291.3,292.0,290.575,291.05,FC,1.425,295.5789,293.9358,291.2336,290.5245,288.325,23,0,,
2015-07-30,291.075,292.45,289.8,290.8,FC,2.65,295.3915,293.6946,291.1469,290.6347,288.325,24,0,,
2015-07-31,291.15,291.9,290.15,290.3,FC,1.75,295.1919,293.4335,290.9775,290.5008,288.325,25,0,,
2015-08-03,291.575,294.075,291.575,293.425,FC,2.5,295.1226,293.4328,291.467,291.6705,288.325,26,0,,enterL3
2015-08-04,294.075,294.775,293.175,293.525,FC,1.6,295.0599,293.4399,291.8786,292.4123,290.3,27,0,,
2015-08-05,293.325,294.05,292.725,293.7,FC,1.325,295.0066,293.4599,292.2429,292.9274,290.3,28,0,,
2015-08-06,294.025,295.025,293.725,294.55,FC,1.3,294.9887,293.5438,292.7043,293.5764,290.3,29,0,,
2015-08-07,294.25,294.775,293.325,293.7,FC,1.45,294.9381,293.5558,292.9034,293.6259,290.3,30,0,,
2015-08-10,294.55,294.625,292.85,293.825,FC,1.775,294.8945,293.5765,293.0878,293.7055,293.425,31,0,,
2015-08-11,294.075,294.625,293.375,293.65,FC,1.25,294.8457,293.5822,293.2002,293.6833,293.525,32,0,,
2015-08-12,293.95,295.575,292.575,293.45,FC,3.0,294.791,293.572,293.2502,293.59,293.45,33,0,,
2015-08-13,293.825,294.15,291.625,293.75,FC,2.525,294.7501,293.5857,293.3501,293.654,293.45,34,0,,
2015-08-14,293.7,293.925,291.375,292.85,FC,2.55,294.6756,293.5291,293.2501,293.3324,292.85,35,0,,enterS2
2015-08-17,292.525,292.7,290.225,292.325,FC,2.475,294.5834,293.4365,293.0651,292.9294,292.325,36,0,,
2015-08-18,292.175,293.1,291.95,292.5,FC,1.15,294.5017,293.3644,292.9521,292.7577,292.325,37,0,,
2015-08-19,292.375,292.5,288.575,289.3,FC,3.925,294.2977,293.0518,292.2217,291.3746,289.3,38,0,,
2015-08-20,288.625,289.775,287.7,289.4,FC,2.075,294.1057,292.7709,291.6573,290.5848,289.3,39,0,,
2015-08-21,289.025,289.025,284.9,284.9,FC,4.125,293.7447,292.1654,290.3059,288.3109,284.9,40,0,,
2015-08-24,281.425,282.0,278.15,280.325,FC,3.85,293.2184,291.2546,288.3097,285.1165,280.325,41,0,,
2015-08-25,281.525,283.675,279.625,281.175,FC,4.05,292.7461,290.4793,286.8827,283.5399,280.325,42,0,,
2015-08-26,280.225,282.075,278.25,279.775,FC,3.825,292.2374,289.6559,285.4612,282.0339,279.775,43,0,,
2015-08-27,281.875,283.7,281.275,282.5,FC,2.425,291.8556,289.1054,284.869,282.2204,279.775,44,0,,
2015-08-28,282.425,285.3,282.325,284.35,FC,2.975,291.5613,288.7396,284.7652,283.0722,279.775,45,0,,
2015-08-31,284.125,286.375,283.15,283.3,FC,3.225,291.2373,288.3212,284.4721,283.1633,279.775,46,0,,
2015-09-01,282.625,282.65,280.375,280.75,FC,2.275,290.826,287.7388,283.7277,282.198,279.775,47,0,,
2015-09-02,280.725,282.925,279.75,281.725,FC,3.175,290.4691,287.2762,283.3272,282.0088,279.775,48,0,,
2015-09-03,281.925,283.45,281.85,282.75,FC,1.6,290.1664,286.928,283.2117,282.3053,280.75,49,0,,
2015-09-04,282.35,282.35,280.65,281.125,FC,1.7,289.8118,286.4816,282.7944,281.8332,280.75,50,0,,
2015-09-08,282.125,285.475,281.325,284.95,FC,4.15,289.6212,286.3638,283.2255,283.0799,280.75,51,0,,enterL3
2015-09-09,284.975,286.175,283.525,284.0,FC,2.65,289.4007,286.182,283.3804,283.4479,280.75,52,0,,
2015-09-10,283.35,284.625,282.425,283.925,FC,2.2,289.186,286.0084,283.4893,283.6388,281.125,53,0,,
2015-09-11,283.65,283.675,279.55,280.525,FC,4.125,288.8464,285.5866,282.8965,282.3933,280.525,54,0,,
2015-09-14,280.3,280.775,278.75,280.225,FC,2.025,288.5083,285.1741,282.3622,281.526,280.225,55,0,,
2015-09-15,280.075,281.175,277.175,278.175,FC,4.0,288.103,284.6357,281.5247,280.1856,278.175,56,0,,
2015-09-16,277.8,278.0,273.675,273.875,FC,4.325,287.5451,283.808,279.9948,277.6613,273.875,57,0,,
2015-09-17,273.575,274.875,272.425,273.225,FC,2.45,286.9835,282.9939,278.6408,275.8868,273.225,58,0,,
2015-09-18,273.325,273.775,270.05,271.25,FC,3.725,286.3665,282.0905,277.1627,274.0321,271.25,59,0,,
2015-09-21,272.625,274.375,272.175,273.1,FC,2.2,285.8462,281.399,276.3501,273.6593,271.25,60,0,,
2015-09-22,272.425,274.1,271.825,272.3,FC,2.275,285.315,280.699,275.5401,273.1156,271.25,61,0,,
2015-09-23,271.325,271.425,267.8,267.8,FC,3.625,284.6282,279.7068,273.9921,270.9893,267.8,62,0,,
2015-09-24,266.425,270.075,262.525,265.525,FC,7.55,283.879,278.6159,272.2987,268.8036,265.525,63,0,,
2015-09-25,268.325,270.025,267.675,270.025,FC,2.35,283.3357,277.9551,271.8439,269.2922,265.525,64,0,,
2015-09-28,270.625,272.075,269.075,270.7,FC,3.0,282.8402,277.397,271.6151,269.8553,265.525,65,0,,
2015-09-29,270.35,270.425,266.2,266.25,FC,4.225,282.1896,276.5395,270.5421,268.4132,265.525,66,0,,
2015-09-30,265.375,267.775,261.125,261.9,FC,6.65,281.3939,275.4134,268.8137,265.8079,261.9,67,0,,
2015-10-01,261.075,264.2,258.4,261.425,FC,5.8,280.6108,274.3374,267.336,264.0547,261.425,68,0,,
2015-10-02,259.775,264.7,258.7,263.825,FC,6.0,279.9526,273.5287,266.6338,263.9628,261.425,69,0,,
2015-10-05,263.95,265.85,261.45,262.825,FC,4.4,279.2809,272.7054,265.872,263.5077,261.425,70,0,,
2015-10-06,262.5,267.325,261.3,267.325,FC,6.025,278.812,272.2915,266.1626,265.0346,261.425,71,0,,enterL3
2015-10-07,268.55,272.275,268.3,270.525,FC,3.975,278.4871,272.1556,267.0351,267.2308,261.425,72,0,,
2015-10-08,270.05,275.025,269.0,273.4,FC,6.025,278.2876,272.2513,268.3081,269.6985,261.425,73,0,,
2015-10-09,273.275,275.1,271.85,274.175,FC,3.25,278.1263,272.3993,269.4815,271.4891,262.825,74,0,,
2015-10-12,275.0,277.35,274.875,275.9,FC,2.475,278.039,272.6686,270.7652,273.2534,262.825,75,0,,
2015-10-13,275.85,277.025,274.625,275.9,FC,2.4,277.9551,272.9172,271.7921,274.3121,267.325,76,0,,
2015-10-14,275.8,278.2,274.975,276.25,FC,3.225,277.8882,273.1735,272.6837,275.0872,270.525,77,0,,
2015-10-15,276.2,277.125,274.15,275.2,FC,2.975,277.7828,273.3294,273.187,275.1323,273.4,78,0,,
2015-10-16,274.7,279.65,273.75,279.45,FC,5.9,277.8482,273.8002,274.4396,276.8594,274.175,79,0,,enterL1
2015-10-19,280.925,282.75,280.65,281.45,FC,2.1,277.9894,274.3887,275.8417,278.6956,275.2,0,1,,
2015-10-20,281.325,283.075,280.125,281.75,FC,2.95,278.1369,274.9549,277.0233,279.9174,275.2,0,2,,
2015-10-21,282.1,282.175,280.2,280.725,FC,1.975,278.2384,275.3988,277.7637,280.2404,275.2,0,3,,
2015-10-22,280.6,284.5,280.3,283.55,FC,4.2,278.4467,276.0258,278.9209,281.5643,275.2,0,4,,
2015-10-23,282.975,283.6,279.9,282.55,FC,3.7,278.6076,276.5277,279.6467,281.9586,279.45,0,5,,
2015-10-26,281.15,281.15,278.8,280.175,FC,2.35,278.6691,276.8082,279.7524,281.2451,280.175,0,6,,
2015-10-27,279.1,279.525,276.65,277.2,FC,2.875,278.6115,276.8384,279.2419,279.6271,277.2,0,7,,enterS2
2015-10-28,278.975,281.7,278.725,281.7,FC,2.975,278.7326,277.2123,279.7335,280.4562,277.2,1,0,,
2015-10-29,282.2,283.0,280.225,281.3,FC,2.775,278.8333,277.5268,280.0468,280.7937,277.2,0,1,,
2015-10-30,281.2,281.25,279.375,280.25,FC,1.875,278.8888,277.7362,280.0875,280.5762,277.2,0,2,,
2015-11-02,279.625,281.425,278.575,280.275,FC,2.85,278.9432,277.9315,280.125,280.4557,277.2,0,3,,
2015-11-03,280.4,280.725,278.7,279.225,FC,2.025,278.9542,278.031,279.945,279.9634,277.2,0,4,,
2015-11-04,278.65,278.675,274.725,274.725,FC,3.95,278.7884,277.7767,278.901,277.8681,274.725,0,5,,
2015-11-05,273.05,273.475,268.25,269.725,FC,5.225,278.433,277.1574,277.0658,274.6108,269.725,1,0,,
2015-11-06,269.05,271.95,267.5,269.075,FC,4.45,278.066,276.5356,275.4676,272.3965,269.075,2,0,,
2015-11-09,269.025,269.025,264.575,264.575,FC,4.45,277.5369,275.6156,273.2891,269.2679,264.575,3,0,,
2015-11-10,262.85,266.325,257.825,258.625,FC,8.5,276.7953,274.3086,270.3563,265.0107,258.625,4,0,,
2015-11-11,260.55,263.125,260.55,263.125,FC,2.575,276.2592,273.4483,268.91,264.2564,258.625,5,0,,
2015-11-12,264.3,267.5,262.25,263.95,FC,5.25,275.7765,272.7177,267.918,264.1339,258.625,6,0,,
2015-11-13,263.55,265.025,259.675,261.6,FC,5.35,275.2205,271.8625,266.6544,263.1203,258.625,7,0,,
2015-11-16,259.1,259.125,257.1,257.15,FC,2.025,274.5119,270.7308,264.7535,260.7322,257.15,8,0,,
2015-11-17,257.15,261.65,255.1,258.35,FC,6.55,273.8781,269.7784,263.4728,259.7793,257.15,9,0,,
2015-11-18,258.0,262.725,257.9,261.0,FC,4.825,273.3731,269.1031,262.9783,260.2676,257.15,10,0,,
2015-11-19,261.0,261.675,258.7,259.5,FC,2.975,272.829,268.3644,262.2826,259.9606,257.15,11,0,,
2015-11-20,259.225,261.95,258.175,260.7,FC,3.775,272.3534,267.7749,261.9661,260.2563,257.15,12,0,,
2015-11-23,259.725,263.3,257.975,262.45,FC,5.325,271.965,267.3653,262.0629,261.1338,257.15,13,0,,enterL3
2015-11-24,261.75,264.4,260.2,261.725,FC,4.2,271.5634,266.9314,261.9953,261.3703,258.35,14,0,,
2015-11-25,261.775,263.025,261.475,262.025,FC,1.55,271.1894,266.554,262.0012,261.6322,259.5,15,0,,
2015-11-27,262.075,263.6,261.875,263.075,FC,1.725,270.8712,266.2864,262.216,262.2093,259.5,16,0,,
2015-11-30,262.95,263.0,258.8,259.8,FC,4.2,270.437,265.7874,261.7328,261.2456,259.8,17,0,,
2015-12-01,259.55,262.35,255.8,261.45,FC,6.55,270.0846,265.4538,261.6762,261.3273,259.8,18,0,,
2015-12-02,260.9,261.725,256.95,257.775,FC,4.775,269.6018,264.8631,260.896,259.9064,257.775,19,0,,
2015-12-03,256.1,258.125,253.825,256.8,FC,4.3,269.0998,264.2429,260.0768,258.6638,256.8,20,0,,
2015-12-04,256.975,258.55,255.35,256.5,FC,3.2,268.6057,263.6472,259.3614,257.7983,256.5,21,0,,
2015-12-07,254.5,255.525,252.0,253.5,FC,3.525,268.0133,262.8667,258.1891,256.079,253.5,22,0,,
2015-12-08,252.725,254.75,249.0,250.9,FC,5.75,267.3422,261.9462,256.7313,254.0074,250.9,23,0,,
2015-12-09,249.05,250.75,246.4,247.675,FC,4.35,266.571,260.8484,254.9201,251.4744,247.675,24,0,,
2015-12-10,246.925,250.95,244.8,250.1,FC,6.15,265.925,260.0216,253.956,250.9247,247.675,25,0,,
2015-12-11,249.9,251.125,246.325,249.175,FC,4.8,265.2682,259.1872,252.9998,250.2248,247.675,26,0,,
2015-12-14,248.2,249.4,244.675,245.2,FC,4.725,264.4812,258.1113,251.4399,248.2149,245.2,27,0,,
2015-12-15,243.65,247.45,243.425,245.575,FC,4.025,263.7398,257.147,250.2669,247.1589,245.2,28,0,,
2015-12-16,245.35,245.8,242.825,244.75,FC,2.975,262.9951,256.1934,249.1635,246.1954,244.75,29,0,,
2015-12-17,244.45,244.725,240.25,241.3,FC,4.475,262.1443,255.0477,247.5908,244.2372,241.3,30,0,,
2015-12-18,242.575,245.8,242.575,245.8,FC,3.225,261.5033,254.3364,247.2326,244.8623,241.3,31,0,,
2015-12-21,249.8,252.55,249.8,252.55,FC,2.75,261.1522,254.1989,248.2961,247.9374,241.3,32,0,,enterL3
2015-12-22,252.125,257.175,250.65,255.7,FC,6.525,260.9384,254.3144,249.7769,251.0424,241.3,33,0,,
2015-12-23,256.25,260.2,256.25,260.125,FC,3.95,260.9065,254.7614,251.8465,254.6755,241.3,34,0,,
2015-12-24,260.875,260.875,257.3,260.275,FC,3.575,260.8817,255.1855,253.5322,256.9153,241.3,35,0,,
2015-12-28,260.35,260.35,257.7,259.125,FC,2.65,260.8128,255.4885,254.6508,257.7992,245.8,36,0,,
2015-12-29,258.575,258.925,257.45,258.475,FC,1.475,260.7212,255.7183,255.4156,258.0695,252.55,37,0,,
2015-12-30,258.325,262.975,258.325,261.775,FC,4.65,260.7625,256.1842,256.6875,259.5517,255.7,38,0,,enterL1
2015-12-31,262.2,263.95,261.825,263.8,FC,2.125,260.8816,256.77,258.11,261.251,258.475,0,1,,
2016-01-04,263.1,266.275,260.8,264.825,FC,5.475,261.0363,257.3896,259.453,262.6806,258.475,0,2,,
2016-01-05,266.25,267.025,264.3,265.2,FC,2.725,261.1995,257.9904,260.6024,263.6884,258.475,0,3,,
2016-01-06,264.55,266.3,263.0,265.6,FC,3.3,261.3721,258.5758,261.6019,264.453,258.475,0,4,,
2016-01-07,264.625,264.625,261.1,261.1,FC,3.525,261.3614,258.7699,261.5015,263.1118,261.1,0,5,,enterS2
2016-01-08,260.4,262.75,256.25,257.475,FC,6.5,261.209,258.6703,260.6962,260.8571,257.475,1,0,,
2016-01-11,256.875,257.925,255.375,256.95,FC,2.55,261.042,258.538,259.947,259.2943,256.95,2,0,,
2016-01-12,257.675,259.25,255.7,257.15,FC,3.55,260.8894,258.4312,259.3876,258.4366,256.95,3,0,,
2016-01-13,257.275,259.0,256.175,257.35,FC,2.825,260.7506,258.3481,258.9801,258.0019,256.95,4,0,,
2016-01-14,256.9,257.625,253.9,254.925,FC,3.725,260.5221,258.0847,258.1691,256.7712,254.925,5,0,,
2016-01-15,252.9,253.025,250.425,250.425,FC,2.6,260.1262,257.4955,256.6202,254.2327,250.425,6,0,,
2016-01-19,251.15,253.675,249.55,252.425,FC,4.125,259.8242,257.1055,255.7812,253.5096,250.425,7,0,,
2016-01-20,250.15,252.35,247.925,249.875,FC,4.425,259.434,256.5493,254.6,252.0558,249.875,8,0,,
2016-01-21,251.875,254.375,251.125,254.375,FC,3.25,259.2356,256.382,254.555,252.9835,249.875,9,0,,
2016-01-22,255.375,259.6,255.15,258.05,FC,4.45,259.1891,256.5104,255.254,255.0101,249.875,10,0,,enterL3
2016-01-25,257.45,258.95,257.025,257.925,FC,1.925,259.1395,256.6192,255.7882,256.176,249.875,11,0,,
2016-01-26,257.45,260.15,257.175,259.4,FC,2.975,259.1497,256.8331,256.5105,257.4656,249.875,12,0,,
2016-01-27,259.375,260.85,258.275,260.075,FC,2.575,259.186,257.0825,257.2234,258.5094,249.875,0,1,,
2016-01-28,259.475,260.625,259.0,259.575,FC,1.625,259.2013,257.2742,257.6937,258.9356,254.375,0,2,,
2016-01-29,260.05,260.425,255.4,257.4,FC,5.025,259.1306,257.2839,257.635,258.3214,257.4,0,3,,enterS2
2016-02-01,257.25,259.125,255.0,257.925,FC,4.125,259.0834,257.3332,257.693,258.1628,257.4,1,0,,
2016-02-02,258.1,259.65,257.4,258.0,FC,2.25,259.0409,257.3845,257.7544,258.0977,257.4,2,0,,
2016-02-03,258.3,259.55,257.825,258.1,FC,1.725,259.004,257.4395,257.8235,258.0986,257.4,3,0,,
2016-02-04,258.3,259.225,255.65,256.675,FC,3.575,258.9127,257.3807,257.5938,257.5292,256.675,4,0,,
2016-02-05,255.625,256.925,253.05,253.975,FC,3.875,258.719,257.1187,256.8701,256.1075,253.975,5,0,,
2016-02-08,252.15,252.15,249.475,249.475,FC,2.675,258.3565,256.5308,255.391,253.4545,249.475,6,0,,
2016-02-09,248.675,251.25,248.15,249.15,FC,3.1,257.9955,255.963,254.1428,251.7327,249.15,7,0,,
2016-02-10,250.575,252.675,250.0,251.375,FC,2.675,257.7358,255.6101,253.5893,251.5896,249.15,8,0,,
2016-02-11,250.25,251.45,246.875,250.4,FC,4.575,257.4482,255.2093,252.9514,251.1138,249.15,9,0,,
2016-02-12,251.75,252.5,249.55,250.175,FC,2.95,257.1629,254.8221,252.3961,250.7383,249.15,10,0,,
2016-02-16,250.2,254.675,249.325,254.65,FC,5.35,257.0644,254.8088,252.8469,252.303,249.15,11,0,,enterL3
2016-02-17,254.9,258.15,254.825,256.15,FC,3.325,257.0285,254.912,253.5075,253.8418,249.15,12,0,,
2016-02-18,256.8,257.65,255.225,256.625,FC,2.425,257.0127,255.0438,254.131,254.9551,250.175,13,0,,
2016-02-19,256.45,257.275,254.9,256.025,FC,2.375,256.974,255.1192,254.5098,255.383,250.175,14,0,,
2016-02-22,256.9,257.9,254.3,255.325,FC,3.6,256.9093,255.1351,254.6729,255.3598,250.175,15,0,,
2016-02-23,255.675,258.125,254.825,257.175,FC,3.3,256.9197,255.292,255.1733,256.0859,254.65,16,0,,
2016-02-24,257.225,259.025,256.375,258.1,FC,2.65,256.966,255.508,255.7586,256.8915,255.325,0,1,,
2016-02-25,258.7,259.925,258.0,259.25,FC,1.925,257.0556,255.7958,256.4569,257.8349,255.325,0,2,,
2016-02-26,259.375,260.05,258.15,258.8,FC,1.9,257.124,256.0269,256.9255,258.221,255.325,0,3,,
2016-02-29,259.275,259.65,258.3,259.025,FC,1.35,257.1985,256.2575,257.3454,258.5426,255.325,0,4,,
2016-03-01,258.65,259.125,256.6,257.9,FC,2.525,257.226,256.3839,257.4563,258.2855,257.175,0,5,,
2016-03-02,258.2,258.75,256.825,257.775,FC,1.925,257.2476,256.4909,257.5201,258.0813,257.775,0,6,,
2016-03-03,257.525,257.825,255.975,256.875,FC,1.85,257.233,256.5204,257.3911,257.5988,256.875,0,7,,enterS2
2016-03-04,256.725,258.7,256.15,258.175,FC,2.55,257.2699,256.6477,257.5478,257.8293,256.875,1,0,,
2016-03-07,257.55,258.5,256.2,257.8,FC,2.3,257.2907,256.7364,257.5983,257.8176,256.875,0,1,,
2016-03-08,257.55,259.45,256.425,258.725,FC,3.025,257.3469,256.8893,257.8236,258.1805,256.875,0,2,,
2016-03-09,259.075,259.375,258.05,258.675,FC,1.325,257.399,257.0267,257.9939,258.3783,256.875,0,3,,
2016-03-10,259.025,261.9,259.025,261.55,FC,2.875,257.5618,257.3746,258.7051,259.647,256.875,0,4,,
2016-03-11,262.15,265.3,261.875,262.55,FC,3.425,257.7574,257.7727,259.4741,260.8082,257.8,0,5,,
2016-03-14,262.55,263.225,261.875,262.1,FC,1.35,257.9277,258.1056,259.9993,261.3249,257.8,0,6,,
2016-03-15,262.1,264.525,261.65,264.25,FC,2.875,258.1757,258.5782,260.8494,262.495,258.675,0,7,,
2016-03-16,264.525,265.85,263.525,265.225,FC,2.325,258.4521,259.0895,261.7245,263.587,258.675,0,8,,
2016-03-17,264.95,266.325,264.15,265.0,FC,2.175,258.7089,259.5442,262.3796,264.1522,261.55,0,9,,
2016-03-18,265.2,265.2,260.5,261.15,FC,4.7,258.8046,259.6677,262.1337,262.9513,261.15,0,10,,enterS3
2016-03-21,260.1,260.4,256.75,257.225,FC,3.65,258.7427,259.4798,261.152,260.6608,257.225,0,11,,
2016-03-22,256.725,256.975,254.5,256.15,FC,2.475,258.641,259.2237,260.1516,258.8565,256.15,1,0,,
2016-03-23,256.25,257.45,254.075,255.2,FC,3.375,258.506,258.9142,259.1613,257.3939,255.2,2,0,,
2016-03-24,254.625,256.35,254.225,255.475,FC,2.125,258.3872,258.6496,258.424,256.6263,255.2,3,0,,
2016-03-28,255.75,256.275,254.675,255.3,FC,1.6,258.2661,258.3919,257.7992,256.0958,255.2,4,0,,
2016-03-29,255.125,256.25,254.475,255.225,FC,1.775,258.1469,258.1483,257.2844,255.7475,255.2,5,0,,
2016-03-30,255.7,255.775,250.725,251.2,FC,5.05,257.8744,257.6138,256.0675,253.9285,251.2,6,0,,
2016-03-31,251.2,255.7,250.025,255.7,FC,5.675,257.7892,257.4666,255.994,254.6371,251.2,7,0,,
2016-04-01,256.075,256.95,254.35,255.15,FC,2.6,257.6857,257.2884,255.8252,254.8423,251.2,8,0,,
2016-04-04,255.6,256.525,254.55,255.15,FC,1.975,257.5862,257.1239,255.6902,254.9654,251.2,9,0,,
2016-04-05,254.775,254.8,250.65,250.65,FC,4.15,257.3142,256.6259,254.6821,253.2392,250.65,10,0,,
2016-04-06,250.65,252.75,249.65,250.55,FC,3.1,257.049,256.1586,253.8557,252.1635,250.55,11,0,,
2016-04-07,249.425,251.05,247.425,250.25,FC,3.625,256.7823,255.7041,253.1346,251.3981,250.25,12,0,,
2016-04-08,251.675,253.975,251.5,253.3,FC,2.475,256.6458,255.5191,253.1676,252.1589,250.25,13,0,,enterL3
2016-04-11,253.675,254.4,251.725,252.475,FC,2.675,256.4822,255.285,253.0291,252.2853,250.25,14,0,,
2016-04-12,252.2,253.3,250.55,251.5,FC,2.75,256.2868,254.9938,252.7233,251.9712,250.25,15,0,,
2016-04-13,251.75,252.325,249.775,250.375,FC,2.55,256.055,254.6385,252.2536,251.3327,250.25,16,0,,
2016-04-14,250.4,251.425,249.3,250.55,FC,2.125,255.8391,254.324,251.9129,251.0196,250.25,17,0,,
2016-04-15,250.575,252.05,250.35,251.2,FC,1.7,255.6572,254.0837,251.7703,251.0918,250.375,18,0,,
2016-04-18,251.175,251.175,246.7,246.7,FC,4.475,255.3059,253.5157,250.7563,249.3351,246.7,19,0,,
2016-04-19,246.125,247.95,244.475,246.1,FC,3.475,254.9449,252.9453,249.825,248.041,246.1,20,0,,
2016-04-20,245.975,246.9,244.95,245.35,FC,1.95,254.5686,252.361,248.93,246.9646,245.35,21,0,,
2016-04-21,245.575,247.225,244.1,245.625,FC,3.125,254.2179,251.8429,248.269,246.4288,245.35,22,0,,
2016-04-22,245.825,246.25,241.125,241.675,FC,5.125,253.726,251.0607,246.9502,244.5273,241.675,23,0,,
2016-04-25,242.2,243.2,241.35,242.825,FC,1.85,253.2985,250.4272,246.1252,243.8464,241.675,24,0,,
2016-04-26,243.825,245.125,243.325,244.6,FC,1.8,252.9574,249.979,245.8201,244.1478,241.675,25,0,,
2016-04-27,244.725,246.225,241.925,243.875,FC,4.3,252.6012,249.5094,245.4311,244.0387,241.675,26,0,,
2016-04-28,242.525,243.4,239.375,239.375,FC,4.025,252.0826,248.7299,244.2199,242.1732,239.375,27,0,,
2016-04-29,238.75,240.675,237.675,239.95,FC,3.0,251.6068,248.0545,243.3659,241.2839,239.375,28,0,,
2016-05-02,239.9,243.125,239.775,241.075,FC,3.35,251.1938,247.5176,242.9077,241.2004,239.375,29,0,,
2016-05-03,241.35,243.0,240.65,242.625,FC,2.35,250.8577,247.1412,242.8512,241.7702,239.375,30,0,,
2016-05-04,241.625,243.75,241.125,243.2,FC,2.625,250.5574,246.8381,242.9209,242.3421,239.375,31,0,,enterL3
2016-05-05,243.825,247.2,243.6,246.6,FC,3.6,250.4022,246.8198,243.6568,244.0453,239.375,32,0,,
2016-05-06,247.05,247.75,246.1,246.75,FC,1.65,250.259,246.8144,244.2754,245.1272,239.95,33,0,,
2016-05-09,248.95,251.25,248.825,250.425,FC,2.425,250.2655,247.0921,245.5053,247.2463,241.075,34,0,,enterL1
2016-05-10,250.425,250.825,249.2,249.9,FC,1.625,250.2512,247.3081,246.3843,248.3078,242.625,0,1,,
2016-05-11,250.0,251.775,247.95,248.85,FC,3.825,250.1962,247.4267,246.8774,248.5247,243.2,1,0,,
2016-05-12,248.175,250.225,245.85,246.825,FC,4.375,250.064,247.3804,246.8669,247.8448,246.6,2,0,,enterS2
2016-05-13,246.825,247.9,242.45,245.825,FC,5.45,249.8978,247.2608,246.6585,247.0369,245.825,3,0,,
2016-05-16,247.175,248.9,247.075,247.3,FC,1.825,249.7959,247.2638,246.7868,247.1421,245.825,4,0,,
2016-05-17,247.375,248.575,246.825,248.35,FC,1.75,249.7392,247.3474,247.0995,247.6253,245.825,5,0,,
2016-05-18,248.425,249.35,247.925,248.925,FC,1.425,249.7073,247.4687,247.4646,248.1452,245.825,6,0,,
2016-05-19,247.85,248.475,245.1,247.675,FC,3.375,249.6276,247.4846,247.5067,247.9571,245.825,7,0,,
2016-05-20,248.05,248.375,246.4,247.5,FC,1.975,249.5442,247.4858,247.5053,247.7743,245.825,8,0,,enterS2
2016-05-23,244.975,245.05,243.0,243.0,FC,2.05,249.2875,247.1407,246.6043,245.8646,243.0,9,0,,
2016-05-24,242.025,242.425,239.35,241.675,FC,3.075,248.989,246.7203,245.6184,244.1887,241.675,10,0,,
2016-05-25,241.725,242.7,241.425,242.25,FC,1.275,248.7247,246.3764,244.9447,243.4132,241.675,11,0,,
2016-05-26,242.25,245.2,239.9,244.975,FC,5.3,248.5777,246.2686,244.9508,244.0379,241.675,12,0,,
2016-05-27,245.225,246.425,245.125,246.275,FC,1.3,248.4874,246.2691,245.2156,244.9328,241.675,13,0,,
2016-05-31,246.975,248.125,246.325,246.675,FC,1.8,248.4163,246.3003,245.5075,245.6297,241.675,14,0,,
2016-06-01,246.075,246.5,243.75,246.0,FC,2.75,248.3215,246.2772,245.606,245.7778,241.675,15,0,,
2016-06-02,245.85,247.025,245.125,245.975,FC,1.9,248.2295,246.254,245.6798,245.8567,242.25,16,0,,
2016-06-03,246.25,246.75,245.025,246.25,FC,1.725,248.1519,246.2537,245.7938,246.014,244.975,17,0,,
2016-06-06,247.275,248.1,242.6,245.1,FC,5.5,248.0322,246.1649,245.6551,245.6484,245.1,18,0,,enterS3
2016-06-07,244.9,246.425,244.125,245.025,FC,2.3,247.9143,246.0772,245.5291,245.399,245.025,19,0,,
2016-06-08,245.0,247.25,242.575,246.95,FC,4.675,247.8765,246.1444,245.8132,246.0194,245.025,20,0,,
2016-06-09,246.7,247.575,245.725,246.875,FC,1.85,247.8372,246.2006,246.0256,246.3617,245.025,21,0,,
2016-06-10,246.65,247.025,244.175,245.125,FC,2.85,247.7308,246.1178,245.8455,245.867,245.025,22,0,,enterS2
2016-06-13,243.575,244.2,240.625,240.625,FC,3.575,247.4522,245.6953,244.8014,243.7702,240.625,23,0,,
2016-06-14,240.625,242.25,239.575,241.725,FC,2.675,247.2276,245.3899,244.1861,242.9521,240.625,24,0,,
2016-06-15,241.675,241.775,239.575,239.825,FC,2.2,246.9373,244.9618,243.3139,241.7013,239.825,25,0,,
2016-06-16,240.375,240.375,236.475,239.2,FC,3.9,246.6339,244.5186,242.4911,240.7008,239.2,26,0,,
2016-06-17,239.125,240.375,236.625,237.0,FC,3.75,246.2561,243.9403,241.3929,239.2205,237.0,27,0,,
2016-06-20,237.6,237.625,233.825,236.25,FC,3.8,245.8637,243.3487,240.3643,238.0323,236.25,28,0,,
2016-06-21,236.575,239.275,235.8,238.85,FC,3.475,245.5886,243.0026,240.0614,238.3594,236.25,29,0,,
