date,o,h,l,c,symbol,tRange,bRange,direction,hammer,ema50,ema15,ch50,ch15,s15,pf,eo,endposition,c1_5
2017-01-03,71.01,72.05,68.92,69.14,CL2,3.13,1.87,0,0.9297,69.14,69.14,0.0,0.0,1,,0,,0
2017-01-04,69.3,70.24,68.96,70.07,CL2,1.28,0.77,1,0.1328,69.6143,69.636,0.4557,0.434,1,,0,,0
2017-01-05,70.2,70.93,69.6,70.57,CL2,1.33,0.37,1,0.2707,69.9457,69.9897,0.6243,0.5803,2,,0,,0
2017-01-06,70.54,71.13,70.13,70.8,CL2,1.0,0.26,1,0.33,70.1723,70.2345,0.6277,0.5655,3,,0,,0
2017-01-09,70.56,70.64,68.57,68.77,CL2,2.07,1.79,0,0.9034,69.8689,69.8586,-1.0989,-1.0886,1,,0,,0
2017-01-10,68.64,69.18,67.52,67.63,CL2,1.66,1.01,0,0.9337,69.4575,69.3532,-1.8275,-1.7232,2,,0,,0
2017-01-11,67.62,69.59,67.56,69.06,CL2,2.03,1.44,1,0.2611,69.3937,69.2929,-0.3337,-0.2329,3,,0,,0
2017-01-12,69.12,70.29,68.94,69.84,CL2,1.35,0.72,1,0.3333,69.4576,69.3971,0.3824,0.4429,1,,0,,0
2017-01-13,69.87,70.0,69.08,69.15,CL2,0.92,0.72,0,0.9239,69.4177,69.3529,-0.2677,-0.2029,1,,0,,0
2017-01-17,69.31,70.32,68.9,69.26,CL2,1.42,0.05,0,0.7465,69.3989,69.3372,-0.1389,-0.0772,2,,0,,1
2017-01-18,69.33,69.61,67.72,67.89,CL2,1.89,1.44,0,0.9101,69.2327,69.1022,-1.3427,-1.2122,3,0,1,Short,1
2017-01-19,68.19,68.67,67.81,68.12,CL2,0.86,0.07,0,0.6395,69.1183,68.9484,-0.9983,-0.8284,4,,0,Short,0
2017-01-20,68.2,69.67,68.13,69.22,CL2,1.54,1.02,1,0.2922,69.1281,68.9896,0.0919,0.2304,1,,0,Short,0
