2020-06-26, symbol: futures_FC_B, Trigger: enterS2, close: 226.4
2020-07-27, symbol: futures_FC_B, Trigger: enterS3, close: 232.025
2020-08-17, symbol: futures_FC_B, Trigger: enterS3, close: 236.75
2020-08-19, symbol: futures_FC_B, Trigger: enterL2, close: 238.35
2020-08-26, symbol: futures_FC_B, Trigger: enterS1, close: 233.475
2020-09-11, symbol: futures_FC_B, Trigger: enterL3, close: 232.125
2020-09-22, symbol: futures_FC_B, Trigger: enterS2, close: 232.625
2020-10-27, symbol: futures_FC_B, Trigger: enterL3, close: 222.475
2020-11-18, symbol: futures_FC_B, Trigger: enterS3, close: 231.35
2020-11-23, symbol: futures_FC_B, Trigger: enterL2, close: 231.875
2020-12-03, symbol: futures_FC_B, Trigger: enterS3, close: 233.85
2020-12-11, symbol: futures_FC_B, Trigger: enterL2, close: 233.775
2020-12-29, symbol: futures_FC_B, Trigger: enterS3, close: 234.7
2021-01-19, symbol: futures_FC_B, Trigger: enterL3, close: 230.275
2021-01-28, symbol: futures_FC_B, Trigger: enterS3, close: 233.275
2021-02-04, symbol: futures_FC_B, Trigger: enterL2, close: 232.975
2021-02-17, symbol: futures_FC_B, Trigger: enterS2, close: 231.9
2021-02-19, symbol: futures_FC_B, Trigger: enterL2, close: 232.6
2021-02-26, symbol: futures_FC_B, Trigger: enterS2, close: 232.5
2021-03-09, symbol: futures_FC_B, Trigger: enterL3, close: 232.0
2021-03-18, symbol: futures_FC_B, Trigger: enterS2, close: 231.4
2021-03-24, symbol: futures_FC_B, Trigger: enterL2, close: 232.1
2021-04-01, symbol: futures_FC_B, Trigger: enterS3, close: 234.0
2021-05-10, symbol: futures_FC_B, Trigger: enterL3, close: 222.2
2021-05-27, symbol: futures_FC_B, Trigger: enterS2, close: 226.35
2021-06-28, symbol: futures_FC_B, Trigger: enterS3, close: 229.85
2021-07-19, symbol: futures_FC_B, Trigger: enterL2, close: 230.875
2021-08-16, symbol: futures_FC_B, Trigger: enterS3, close: 233.875
2021-08-31, symbol: futures_FC_B, Trigger: enterS3, close: 236.675
2021-09-03, symbol: futures_FC_B, Trigger: enterS1, close: 231.4
2021-09-22, symbol: futures_FC_B, Trigger: enterL3, close: 226.95
2021-10-05, symbol: futures_FC_B, Trigger: enterL3, close: 225.6
2021-10-18, symbol: futures_FC_B, Trigger: enterS2, close: 227.3
2021-11-10, symbol: futures_FC_B, Trigger: enterS2, close: 225.8
2021-12-03, symbol: futures_FC_B, Trigger: enterS3, close: 231.875
2021-12-23, symbol: futures_FC_B, Trigger: enterL2, close: 230.55
2022-01-04, symbol: futures_FC_B, Trigger: enterS3, close: 233.15
2022-01-13, symbol: futures_FC_B, Trigger: enterL2, close: 233.525
2022-01-31, symbol: futures_FC_B, Trigger: enterL3, close: 229.825
2022-02-17, symbol: futures_FC_B, Trigger: enterS3, close: 233.0
2022-03-14, symbol: futures_FC_B, Trigger: enterL3, close: 223.775
2022-03-17, symbol: futures_FC_B, Trigger: enterS2, close: 222.2
2022-03-21, symbol: futures_FC_B, Trigger: enterS2, close: 222.075
2022-03-31, symbol: futures_FC_B, Trigger: enterS2, close: 222.875
2022-04-13, symbol: futures_FC_B, Trigger: enterL3, close: 218.275
2022-04-25, symbol: futures_FC_B, Trigger: enterS2, close: 218.25
2022-05-10, symbol: futures_FC_B, Trigger: enterS3, close: 215.6
2022-05-24, symbol: futures_FC_B, Trigger: enterL3, close: 211.9
2022-06-02, symbol: futures_FC_B, Trigger: enterL1, close: 216.7
2022-06-13, symbol: futures_FC_B, Trigger: enterS2, close: 215.075
2022-06-24, symbol: futures_FC_B, Trigger: enterS2, close: 216.25
2022-06-30, symbol: futures_FC_B, Trigger: enterL2, close: 217.35
2022-07-05, symbol: futures_FC_B, Trigger: enterS2, close: 216.45
2022-07-26, symbol: futures_FC_B, Trigger: enterS3, close: 221.15
2022-08-26, symbol: futures_FC_B, Trigger: enterS1, close: 221.525
2022-09-01, symbol: futures_FC_B, Trigger: enterL2, close: 222.475
2022-10-05, symbol: futures_FC_B, Trigger: enterL3, close: 214.35
2022-10-31, symbol: futures_FC_B, Trigger: enterS2, close: 216.275
2022-11-09, symbol: futures_FC_B, Trigger: enterS2, close: 216.475
2022-11-17, symbol: futures_FC_B, Trigger: enterL2, close: 216.8
2022-11-23, symbol: futures_FC_B, Trigger: enterS2, close: 216.075
2022-11-30, symbol: futures_FC_B, Trigger: enterL2, close: 217.3
2022-12-19, symbol: futures_FC_B, Trigger: enterS3, close: 219.0
2023-01-13, symbol: futures_FC_B, Trigger: enterS1, close: 218.075
2023-01-23, symbol: futures_FC_B, Trigger: enterL3, close: 218.475
2023-02-01, symbol: futures_FC_B, Trigger: enterS2, close: 218.45
2023-02-16, symbol: futures_FC_B, Trigger: enterS3, close: 221.425
2023-03-13, symbol: futures_FC_B, Trigger: enterS3, close: 227.825
2023-03-24, symbol: futures_FC_B, Trigger: enterS1, close: 222.75
2023-03-27, symbol: futures_FC_B, Trigger: enterL2, close: 226.575
2023-04-04, symbol: futures_FC_B, Trigger: enterS3, close: 227.475
2023-05-02, symbol: futures_FC_B, Trigger: enterS3, close: 236.775
2023-05-09, symbol: futures_FC_B, Trigger: enterL2, close: 236.725
2023-05-11, symbol: futures_FC_B, Trigger: enterL2, close: 236.675
2023-06-07, symbol: futures_FC_B, Trigger: enterS3, close: 249.7
2023-06-21, symbol: futures_FC_B, Trigger: enterS1, close: 238.325
2023-06-23, symbol: futures_FC_B, Trigger: enterL2, close: 244.55
2023-07-20, symbol: futures_FC_B, Trigger: enterS3, close: 255.7
2023-07-28, symbol: futures_FC_B, Trigger: enterL2, close: 255.95
2023-08-08, symbol: futures_FC_B, Trigger: enterS3, close: 256.4
2023-08-21, symbol: futures_FC_B, Trigger: enterL2, close: 257.65
2023-09-05, symbol: futures_FC_B, Trigger: enterS3, close: 259.3
2023-09-19, symbol: futures_FC_B, Trigger: enterS3, close: 264.35
2023-09-26, symbol: futures_FC_B, Trigger: enterS1, close: 256.875
2013-11-07, symbol: stock_AGRO, Trigger: enterS1, close: 7.43
2013-11-19, symbol: stock_AGRO, Trigger: enterL2, close: 7.51
2013-12-03, symbol: stock_AGRO, Trigger: enterS2, close: 7.51
2013-12-20, symbol: stock_AGRO, Trigger: enterL3, close: 7.47
2014-08-15, symbol: stock_AGRO, Trigger: enterS1, close: 9.12
2014-10-20, symbol: stock_AGRO, Trigger: enterL3, close: 8.18
2014-10-31, symbol: stock_AGRO, Trigger: enterL1, close: 8.61
2014-11-28, symbol: stock_AGRO, Trigger: enterS3, close: 8.64
2014-12-31, symbol: stock_AGRO, Trigger: enterL3, close: 7.61
2015-01-13, symbol: stock_AGRO, Trigger: enterS2, close: 7.54
2015-01-22, symbol: stock_AGRO, Trigger: enterL3, close: 7.57
2015-02-23, symbol: stock_AGRO, Trigger: enterL1, close: 7.8
2015-04-30, symbol: stock_AGRO, Trigger: enterS1, close: 9.22
2015-06-02, symbol: stock_AGRO, Trigger: enterL2, close: 9.4
2015-06-10, symbol: stock_AGRO, Trigger: enterS2, close: 9.39
2015-07-06, symbol: stock_AGRO, Trigger: enterL3, close: 8.98
2015-09-16, symbol: stock_AGRO, Trigger: enterL1, close: 8.23
2015-10-02, symbol: stock_AGRO, Trigger: enterL3, close: 7.97
2015-11-13, symbol: stock_AGRO, Trigger: enterS4, close: 10.32
2015-11-20, symbol: stock_AGRO, Trigger: enterS3, close: 10.35
2015-12-14, symbol: stock_AGRO, Trigger: enterL2, close: 10.29
2016-01-19, symbol: stock_AGRO, Trigger: enterS1, close: 10.53
2016-05-27, symbol: stock_AGRO, Trigger: enterL1, close: 10.53
2016-08-30, symbol: stock_AGRO, Trigger: enterL3, close: 9.37
2016-10-28, symbol: stock_AGRO, Trigger: enterS1, close: 10.46
2016-11-15, symbol: stock_AGRO, Trigger: enterL3 enterL4, close: 10.14
2016-12-01, symbol: stock_AGRO, Trigger: enterS2, close: 10.2
2017-02-23, symbol: stock_AGRO, Trigger: enterS3, close: 11.28
2017-03-06, symbol: stock_AGRO, Trigger: enterS1, close: 11.03
2017-04-13, symbol: stock_AGRO, Trigger: enterS2, close: 10.9
2017-06-28, symbol: stock_AGRO, Trigger: enterL4, close: 9.59
2017-07-21, symbol: stock_AGRO, Trigger: enterL1, close: 10.06
2017-08-14, symbol: stock_AGRO, Trigger: enterL3, close: 9.82
2017-10-24, symbol: stock_AGRO, Trigger: enterL2, close: 10.04
2018-01-29, symbol: stock_AGRO, Trigger: enterS2, close: 9.48
2018-02-06, symbol: stock_AGRO, Trigger: enterL4, close: 8.99
2018-04-04, symbol: stock_AGRO, Trigger: enterL3 enterL4, close: 7.46
2018-04-16, symbol: stock_AGRO, Trigger: enterS2, close: 7.47
2018-05-16, symbol: stock_AGRO, Trigger: enterL1, close: 7.86
2018-05-29, symbol: stock_AGRO, Trigger: enterS2, close: 7.51
2018-09-13, symbol: stock_AGRO, Trigger: enterL4, close: 6.94
2018-10-12, symbol: stock_AGRO, Trigger: enterL1, close: 7.36
2019-01-07, symbol: stock_AGRO, Trigger: enterL1, close: 6.8
2019-03-15, symbol: stock_AGRO, Trigger: enterL3 enterL4, close: 6.61
2019-04-05, symbol: stock_AGRO, Trigger: enterL3, close: 6.71
2019-05-28, symbol: stock_AGRO, Trigger: enterL3, close: 6.34
2019-06-13, symbol: stock_AGRO, Trigger: enterS3, close: 6.49
2019-08-08, symbol: stock_AGRO, Trigger: enterL2, close: 6.52
2019-11-12, symbol: stock_AGRO, Trigger: enterL3, close: 5.85
2020-01-23, symbol: stock_AGRO, Trigger: enterS1, close: 7.24
2020-02-05, symbol: stock_AGRO, Trigger: enterL2, close: 7.22
2020-03-02, symbol: stock_AGRO, Trigger: enterL4, close: 6.87
2020-03-19, symbol: stock_AGRO, Trigger: enterL4, close: 3.86
2020-04-13, symbol: stock_AGRO, Trigger: enterS4, close: 3.94
2020-04-22, symbol: stock_AGRO, Trigger: enterL4, close: 3.83
2020-05-04, symbol: stock_AGRO, Trigger: enterL4, close: 3.7
2020-05-26, symbol: stock_AGRO, Trigger: enterS4, close: 3.81
2020-06-01, symbol: stock_AGRO, Trigger: enterL1, close: 4.14
2020-06-11, symbol: stock_AGRO, Trigger: enterS3, close: 4.31
2020-06-15, symbol: stock_AGRO, Trigger: enterS4, close: 4.27
2020-08-03, symbol: stock_AGRO, Trigger: enterL4, close: 4.1
2020-08-31, symbol: stock_AGRO, Trigger: enterS3, close: 4.8
2020-09-21, symbol: stock_AGRO, Trigger: enterS1, close: 4.51
2020-10-19, symbol: stock_AGRO, Trigger: enterS3, close: 4.66
2020-12-18, symbol: stock_AGRO, Trigger: enterL2, close: 6.0
2021-03-25, symbol: stock_AGRO, Trigger: enterS1, close: 7.59
2021-05-27, symbol: stock_AGRO, Trigger: enterS3, close: 9.7
2021-06-25, symbol: stock_AGRO, Trigger: enterS1, close: 9.71
2021-07-26, symbol: stock_AGRO, Trigger: enterL3 enterL4, close: 9.05
2021-08-10, symbol: stock_AGRO, Trigger: enterL1, close: 9.57
2021-08-13, symbol: stock_AGRO, Trigger: enterS3, close: 8.59
2021-10-15, symbol: stock_AGRO, Trigger: enterL3 enterL4, close: 8.48
2021-12-15, symbol: stock_AGRO, Trigger: enterL4, close: 6.95
2022-01-28, symbol: stock_AGRO, Trigger: enterL1, close: 7.49
2022-04-27, symbol: stock_AGRO, Trigger: enterL4, close: 11.39
2022-05-06, symbol: stock_AGRO, Trigger: enterS1, close: 10.52
2022-06-01, symbol: stock_AGRO, Trigger: enterS2, close: 10.26
2022-08-10, symbol: stock_AGRO, Trigger: enterL1, close: 8.44
2022-08-30, symbol: stock_AGRO, Trigger: enterS3, close: 9.01
2022-09-30, symbol: stock_AGRO, Trigger: enterL3 enterL4, close: 7.98
2022-12-01, symbol: stock_AGRO, Trigger: enterS3, close: 7.63
2023-01-03, symbol: stock_AGRO, Trigger: enterS3, close: 7.41
2023-02-28, symbol: stock_AGRO, Trigger: enterS2, close: 7.96
2023-04-05, symbol: stock_AGRO, Trigger: enterS2, close: 7.75
2023-06-27, symbol: stock_AGRO, Trigger: enterS4, close: 9.18
2023-08-11, symbol: stock_AGRO, Trigger: enterS1, close: 9.76
2023-09-28, symbol: stock_AGRO, Trigger: enterL2, close: 11.61
2022-10-19, symbol: stock_AMPX, Trigger: enterL3, close: 11.01
2022-11-11, symbol: stock_AMPX, Trigger: enterL4, close: 10.94
2022-11-22, symbol: stock_AMPX, Trigger: enterL2, close: 10.48
2022-12-16, symbol: stock_AMPX, Trigger: enterL3, close: 8.36
2023-01-03, symbol: stock_AMPX, Trigger: enterS4, close: 7.27
2023-03-23, symbol: stock_AMPX, Trigger: enterL1, close: 7.65
2023-03-24, symbol: stock_AMPX, Trigger: enterS4, close: 7.5
2023-05-08, symbol: stock_AMPX, Trigger: enterL2, close: 9.0
2023-05-19, symbol: stock_AMPX, Trigger: enterS1, close: 8.06
2023-06-23, symbol: stock_AMPX, Trigger: enterS4, close: 8.11
2023-07-25, symbol: stock_AMPX, Trigger: enterS4, close: 7.35
2023-09-14, symbol: stock_AMPX, Trigger: enterS4, close: 3.66
2023-09-18, symbol: stock_AMPX, Trigger: enterL3, close: 5.03
2023-09-22, symbol: stock_AMPX, Trigger: enterL4, close: 4.49
2023-09-28, symbol: stock_AMPX, Trigger: enterS4, close: 4.6
2021-02-19, symbol: stock_NKE, Trigger: enterS3, close: 137.68
2021-03-19, symbol: stock_NKE, Trigger: enterS2, close: 133.56
2021-04-08, symbol: stock_NKE, Trigger: enterS2, close: 129.86
2021-05-07, symbol: stock_NKE, Trigger: enterL1, close: 133.87
2021-09-08, symbol: stock_NKE, Trigger: enterS1, close: 156.69
2021-09-23, symbol: stock_NKE, Trigger: enterL3, close: 155.59
2021-11-08, symbol: stock_NKE, Trigger: enterS4, close: 167.55
2021-12-14, symbol: stock_NKE, Trigger: enterS1, close: 161.55
2021-12-21, symbol: stock_NKE, Trigger: enterL2, close: 162.75
2022-01-03, symbol: stock_NKE, Trigger: enterS3, close: 160.84
2022-01-24, symbol: stock_NKE, Trigger: enterL4, close: 142.6
2022-03-29, symbol: stock_NKE, Trigger: enterL1, close: 136.21
2022-04-14, symbol: stock_NKE, Trigger: enterL3, close: 130.65
2022-11-10, symbol: stock_NKE, Trigger: enterL1, close: 97.92
2023-02-22, symbol: stock_NKE, Trigger: enterS1, close: 118.37
2023-03-22, symbol: stock_NKE, Trigger: enterS2, close: 118.31
2023-06-23, symbol: stock_NKE, Trigger: enterS2, close: 108.79
2023-06-30, symbol: stock_NKE, Trigger: enterS2, close: 109.63
2023-08-07, symbol: stock_NKE, Trigger: enterL1, close: 109.74
2023-08-10, symbol: stock_NKE, Trigger: enterS2, close: 108.3
2023-09-29, symbol: stock_NKE, Trigger: enterL3 enterL4, close: 95.3
2023-10-12, symbol: stock_NKE, Trigger: enterL1, close: 98.92
2023-10-26, symbol: stock_NKE, Trigger: enterS2, close: 99.68
